source	target	weight
97969	2864	48.0
97969	3182	181.66666666666663
97969	2500	112.0
97969	1874	138.33333333333334
97969	3017	53.333333333333336
97969	1887	325.3333333333333
97969	2927	218.66666666666663
97969	2666	135.66666666666666
97969	1805	0.0
97969	1980	0.0
97969	2342	0.0
97969	1728	0.0
97969	3246	1.6666666666666667
97969	1791	0.0
97969	2173	0.0
97303	3209	578.0
97303	2438	0.0
97303	1837	0.0
97303	1813	4482.0
97303	3163	0.0
97303	2113	0.0
97303	1729	20.29628571428572
97303	1762	0.0
97303	2781	0.0
97303	1780	0.0
97303	1999	16.869999999999997
97303	2748	0.03024
97303	2730	0.0355
97303	2156	0.1595714285714285
97303	1903	1.1798888888888888
97303	2055	0.4147142857142857
97303	1968	0.6208571428571429
97303	3257	2.55
97303	2863	0.0441
97303	2532	0.0
97303	2017	12.207272727272724
97303	1855	242.77142857142857
97303	2554	1214.428571428571
97303	2082	132.22857142857143
97303	2877	143.44285714285715
97303	2006	5.122571428571428
97303	2843	0.3445714285714286
97303	3166	1.5071428571428571
97303	3030	0.00225
97303	3126	1.278
97303	2396	0.0254833333333333
97303	1759	0.0016
97303	2755	0.03574
97303	2310	1425.0
97303	2620	1920.0
97303	2658	0.0
97303	2024	0.0
97303	2643	11424.0
97303	3239	666.6666666666666
97303	1980	0.0
97303	2342	0.0
97303	1728	120.35714285714286
97303	3246	94.27777777777776
97303	2674	0.0
97303	2630	0.0
97303	3183	0.0
97303	2846	3586.25
97303	3190	0.0
97303	2897	0.0
97303	2416	0.0
97303	3112	823.4375
97303	1914	38.8125
97303	1767	0.0
97303	2269	0.0
97303	2173	0.0
97303	1791	0.0
97303	1805	0.0
97303	1764	118.0
97303	1735	128.42857142857142
97303	3123	120.07142857142856
97303	1881	22.357142857142858
97303	2797	28.071428571428573
97303	2864	57.71428571428572
97303	3146	120.42857142857144
97303	2660	31.142857142857142
97303	3182	125.28571428571428
97303	2500	47.142857142857146
97303	1874	182.57142857142856
97303	3017	403.2857142857143
97303	1887	595.0714285714286
97303	2927	62.75
97303	1792	84.64285714285714
97303	2666	103.07142857142856
97303	1911	0.0
97303	2747	0.0
97303	2480	6.150333333333333
97303	3072	0.0
97303	2729	0.003
97303	2458	0.534
97303	2335	18.78
97303	3033	0.0
97303	2314	0.0
97303	2246	0.0
97303	2228	0.0
97303	2338	0.0
97303	3113	0.0
97303	2472	0.0
97303	2915	0.0
97303	2114	0.0
97303	1768	0.0
97303	2167	0.0
97303	2423	0.0
97303	2190	0.0
97303	3100	0.0
97303	2719	0.273333333
97303	2339	0.100000004
97303	2404	0.066666668
97303	1757	0.308333332
97303	2466	2.7794999985
97303	2942	0.0
97303	3268	0.0090000005
97303	3211	0.444999993
97303	2182	0.0
97303	1815	1.47999994
97303	2653	2.096666654
97303	1769	0.065714287
97303	3058	0.119000003
97303	2201	0.079999998
97303	1830	7.0105714285
97303	3088	0.0
97303	1963	0.0
97303	2329	0.0
97303	2372	0.0735
97303	2457	0.166666667
97303	2427	0.063333334
97303	1778	0.219999994
97303	3285	0.133333335
97303	1838	0.336666659
97303	3240	5270.0
97303	3044	900.0
97303	2997	400.0
97303	3275	1.2
97303	2882	61.0
97303	2772	8.515
97303	3259	120.5
97303	2333	0.1
97303	2328	0.08
97303	2957	0.8
97303	2579	52.55
97303	1794	3.1
97303	3077	1.85
97303	1868	0.00315
97303	2215	466.6666666666667
97303	2381	0.04
97303	2652	4.6
97303	3231	84.35
97303	2243	0.15
97303	1861	0.05015
97303	3217	7.585
97303	3220	0.5
97303	2938	0.0306
97303	2431	0.0915
97303	1975	0.1005
97303	2330	0.0023
97303	2535	0.656
97303	2188	7.45
97303	1824	1.50085
97303	2375	397.0
97303	2165	0.08
97303	2344	74.6
97303	2004	0.0415
97303	2908	0.15
97303	1722	0.4
97303	1985	0.7
97303	2369	0.16
97303	1746	40.0
97303	2573	0.2
97303	2179	30.0
97303	2363	3.5
97303	3064	2.4
97303	3256	3.55
97303	1765	0.2
97303	2506	8000.0
97303	2838	200.0
97303	1919	0.28
97303	2056	8.8
97303	2140	700.0
97303	1945	17.5
97303	3065	0.095
97303	2548	0.055
97303	3224	1.6
97303	1986	570.0
97303	3114	71200.0
97303	3291	0.4
97303	2394	1070.0
97303	2244	59.25
97303	2254	31.2
97303	3226	26.4
97303	2931	406.5
97303	2517	77.25
97303	1720	20.0
97303	1756	10.0
97303	1738	6.6
97303	2540	2.8
97303	2932	2.8
97303	2668	1.725
97303	2032	17.7
97303	3162	16.7
97303	3198	17.999999999999996
97303	2524	65.13333333333334
97303	2379	1.2
97303	3095	94.09999999999998
97303	1922	30.0
97303	2495	201.1
97303	3288	0.035
97303	2735	122.5
97303	2563	25.05
97303	2933	76.5
97303	3101	21.6
97303	3191	4.85
97303	2240	13.0
97303	1871	300.0
97303	3046	50.0
97303	3034	14400.0
97303	2482	1.1
97958	3209	550.0
97958	2082	5.0
97958	2006	0.79
97958	2877	62.0
97958	2554	153.0
97958	1855	347.0
97958	3166	0.37
97958	2843	0.06
97958	3126	0.043
97958	1759	0.0006
97958	2113	0.0
97958	1762	0.0
97958	2017	8.8
97958	2458	0.022
97958	2156	0.08
97958	1903	0.95
97958	1968	0.447
97958	2055	0.097
97958	2863	0.0255
97958	2532	0.0
97958	2660	17.0
97958	3146	93.0
97958	1764	93.0
97958	1735	246.0
97958	3123	99.0
97958	1881	48.0
97958	2797	20.0
97958	2864	87.0
97958	3182	95.0
97958	2500	63.0
97958	1874	208.0
97958	3017	183.0
97958	1887	453.0
97958	2927	91.0
97958	1792	206.0
97958	2666	110.0
97958	1805	0.0
97958	3246	0.0
97636	2211	400.0
97636	1830	1000.0
97636	2809	1650.0
98147	3209	6300.0
98147	2438	23.0
98147	2638	0.0
98147	1837	7.0
98147	3239	5780.0
98147	1813	620.0
98147	2620	260.0
98147	2310	130.0
98147	2658	60.0
98147	2024	0.0
98147	3163	0.0
98147	1911	0.0
98147	2747	0.0
98147	2643	1070.0
98147	2670	0.0
98147	2082	136.0
98147	2006	2.41
98147	2877	206.0
98147	2554	333.0
98147	1855	569.0
98147	3166	1.26
98147	2843	0.2
98147	3126	0.951
98147	1759	0.0226
98147	2113	0.0
98147	1729	0.01
98147	2480	0.0
98147	1999	0.115
98147	1762	0.0
98147	3072	0.0
98147	2729	0.0
98147	2017	4.5
98147	2458	2.651
98147	2156	0.244
98147	1903	3.753
98147	1968	0.289
98147	2055	0.303
98147	2863	0.093
98147	2532	0.00201
98147	2335	19.4
98147	3016	0.0009
98147	2748	0.0042
98147	2363	6.1
98147	2660	162.0
98147	3146	605.0
98147	1764	780.0
98147	1735	1399.0
98147	3123	1004.0
98147	1881	291.0
98147	2797	260.0
98147	2864	652.0
98147	3182	1045.0
98147	2500	465.0
98147	1874	726.0
98147	3017	1553.0
98147	1887	4086.0
98147	2927	660.0
98147	1792	1299.0
98147	2666	967.0
98147	1805	5.0
98147	1980	0.0
98147	2342	99.0
98147	1728	81.0
98147	3246	32.0
98147	1791	0.0
98147	2173	0.0
98147	2674	11.0
98147	2630	8.0
98147	3259	0.0
98147	1914	81.0
98415	3209	10500.0
98415	2438	34.0
98415	2638	10.0
98415	1837	8.0
98415	3239	24520.0
98415	1813	0.0
98415	2620	980.0
98415	2310	1120.0
98415	2658	70.0
98415	2024	1450.0
98415	2643	3760.0
98415	2670	140.0
98415	2082	210.0
98415	2006	2.34
98415	2877	224.0
98415	2554	178.0
98415	1855	518.0
98415	3166	1.66
98415	2843	0.125
98415	3126	0.338
98415	1759	0.032
98415	2113	0.065
98415	1999	0.76
98415	1762	0.0
98415	2059	1.05
98415	2388	0.31
98415	2017	0.0
98415	2458	0.338
98415	2156	0.311
98415	1903	3.737
98415	1968	0.53
98415	2532	0.00052
98415	3016	0.0
98415	2748	0.0059
98415	2660	130.0
98415	3146	430.0
98415	1764	623.0
98415	1735	1220.0
98415	3123	927.0
98415	1881	323.0
98415	2797	353.0
98415	2864	497.0
98415	3182	603.0
98415	2500	393.0
98415	1874	293.0
98415	3017	980.0
98415	1887	4107.0
98415	2927	440.0
98415	1792	1430.0
98415	2666	823.0
98415	1805	28.0
98415	2342	65.0
98415	1728	146.0
98415	3246	167.0
98415	2674	61.0
98415	2630	47.0
98415	3259	0.0
98415	1914	158.0
97437	3209	6200.0
97437	1837	0.0
97437	1813	47400.0
97437	3163	0.0
97437	2113	0.0
97437	1729	0.0
97437	1762	0.0
97437	2781	0.0
97437	1780	0.0
97437	1999	0.0
97437	2748	0.0
97437	2730	0.0
97437	2156	0.0
97437	1903	0.2085
97437	2055	0.0
97437	1968	0.0
97437	3257	0.0
97437	2863	0.0
97437	2532	0.0
97437	2017	0.0
97437	1855	47.0
97437	2554	401.0
97437	2082	97.0
97437	2877	29.0
97437	2006	4.2
97437	2843	0.238
97437	3166	0.377
97437	3030	0.0
97437	3126	0.68
97437	2396	0.043
97437	1759	0.001
97437	2755	0.068
97437	2310	4000.0
97437	2620	8600.0
97437	2658	0.0
97437	2024	2500.0
97437	2643	60000.0
97437	3239	6270.0
97437	1980	0.0
97437	2342	0.0
97437	1728	0.0
97437	3246	0.0
97437	2674	0.0
97437	2630	0.0
97437	3183	0.0
97437	2846	0.0
97437	3190	0.0
97437	2897	0.0
97437	2416	0.0
97437	3112	0.0
97437	1914	0.0
97437	1767	0.0
97437	2269	0.0
97437	2173	0.0
97437	1791	0.0
97437	1805	0.0
97437	1764	0.0
97437	1735	0.0
97437	3123	0.0
97437	1881	0.0
97437	2797	0.0
97437	2864	0.0
97437	3146	0.0
97437	2660	25.0
97390	3209	0.0
97390	1837	0.0
97390	1813	0.0
97390	3163	37900.0
97390	2113	0.0
97390	1729	0.0
97390	1762	0.0
97390	2781	0.0
97390	1780	0.0
97390	1999	0.0
97390	2748	0.0
97390	2730	0.0
97390	2156	0.0
97390	1903	0.0
97390	2055	0.0
97390	1968	0.0
97390	3257	0.0
97390	2863	0.0
97390	2532	0.0
97390	2017	0.0
97390	1855	2.0
97390	2554	0.0
97390	2082	0.0
97390	2877	0.0
97390	2006	0.18
97390	2843	0.001
97390	3166	0.004
97390	3030	0.0
97390	3126	0.0
97390	2396	0.0
97390	1759	0.0
97390	2755	0.0
97390	2310	0.0
97390	2620	0.0
97390	2658	0.0
97390	2024	0.0
97390	2643	0.0
97390	3239	0.0
97390	1980	0.0
97390	2342	0.0
97390	1728	0.0
97390	3246	0.0
97390	2674	0.0
97390	2630	0.0
97390	3183	0.0
97390	2846	0.0
97390	3190	0.0
97390	2897	0.0
97390	2416	0.0
97390	3112	0.0
97390	1914	0.0
97390	1767	0.0
97390	2269	0.0
97390	2173	0.0
97390	1791	0.0
97390	1805	0.0
97390	1764	0.0
97390	1735	0.0
97390	3123	0.0
97390	1881	0.0
97390	2797	0.0
97390	2864	0.0
97390	3146	0.0
97390	2660	0.0
97390	3182	0.0
97390	2500	0.0
97390	1874	0.0
97390	3017	0.0
97390	1887	0.0
97390	2927	0.0
97390	1792	0.0
97390	2666	0.0
97803	3209	20900.0
97803	2438	0.0
97803	2082	13.0
97803	2006	1.43
97803	2877	122.0
97803	2554	245.0
97803	1855	1182.0
97803	3166	2.45
97803	2843	0.08
97803	3126	0.042
97803	1759	0.0154
97803	2113	0.0
97803	2017	0.0
97803	2458	0.217
97803	2156	0.195
97803	1903	3.527
97803	1968	0.37
97803	2055	0.2
97803	2863	0.00225
97803	2532	0.00196
97803	2660	162.0
97803	3146	664.0
97803	1764	785.0
97803	1735	1280.0
97803	3123	1447.0
97803	1881	352.0
97803	2797	281.0
97803	2864	613.0
97803	3182	1130.0
97803	2500	495.0
97803	1874	984.0
97803	3017	1602.0
97803	1887	2161.0
97803	2927	1203.0
97803	1792	891.0
97803	2666	645.0
97803	1805	64.0
97803	1980	0.0
97803	2342	0.0
97803	1728	20.0
97803	3246	20.0
97803	1791	0.0
97803	2173	0.0
98299	3209	2830.0
98299	2643	8890.0
98299	2082	61.0
98299	2006	4.62
98299	2877	77.0
98299	2554	68.0
98299	1855	591.0
98299	2017	0.0
98299	2458	0.38
98299	2156	0.44
98299	1903	5.13
98299	2055	0.51
98299	2863	0.051
98299	2532	0.00154
98299	1805	0.0
98208	3209	15500.0
98208	2643	600.0
98208	2082	3.0
98208	2006	4.3
98208	2877	93.0
98208	2554	77.0
98208	1855	708.0
98208	3166	0.9
98208	2017	0.0
98208	2458	0.2
98208	2156	0.2
98208	1903	1.7
98208	2055	0.3
98208	2532	0.0025
98208	1805	1.0
98685	2013	0.351
98685	2864	613.75
98685	3123	1146.25
98685	2927	720.0
98685	2616	465.75
98685	1874	714.0
98685	2250	4007.75
98685	1792	789.25
98685	2335	19.5
98685	1903	3.825
98685	2017	75.125
98685	1735	1352.75
98685	2660	175.5
98685	3182	1450.0
98685	3295	17.25
98685	2082	882.625
98685	2877	294.0
98685	2554	468.0
98685	1855	163.625
98685	2843	0.17
98685	3030	0.0345
98685	3231	208.0
98685	1861	0.08
98685	3187	60.0
98685	1787	11.15
98685	1967	37.55
98685	2860	33.05
98685	3147	0.0665
98685	2990	36.35
98685	1968	5.0
98685	2500	419.5
98685	3146	651.5
98685	2174	0.301
98685	2156	0.355
98685	2229	500.0
98685	1764	786.0
98685	1914	592.0
98685	1887	2677.5
98685	2797	241.0
98685	3017	1976.0
98685	1881	134.75
98685	2666	770.5
98685	3112	375.75
98685	2846	53.25
98685	1805	40.0
98685	3257	0.003
98685	1729	0.345
98685	2886	168.75
98685	2006	5.95
98685	2663	13.75
98073	1815	5.967000008
98073	2653	4.420000076
98073	1769	32.26599884
98073	2836	3.094000101
98073	3058	36.465000153
98073	3285	30.055999756
98073	1838	16.575000763
97430	3209	200.0
97430	1837	0.0
97430	1813	0.0
97430	3163	0.0
97430	2113	0.0
97430	1729	0.053
97430	1762	0.0
97430	2781	0.0
97430	1780	0.0
97430	1999	0.0
97430	2748	0.0
97430	2730	0.03
97430	2156	0.06
97430	1903	0.5833333333333334
97430	2055	0.043
97430	1968	0.6085
97430	3257	0.0
97430	2863	0.008
97430	2532	0.0
97430	2017	98.31666666666666
97430	1855	6.8
97430	2554	309.825
97430	2082	95.85
97430	2877	61.75
97430	2006	1.975
97430	2843	0.2075
97430	3166	0.305
97430	3030	0.0
97430	3126	0.008
97430	2396	0.0
97430	1759	0.0
97430	2755	0.0
97430	2310	0.0
97430	2620	0.0
97430	2658	0.0
97430	2024	0.0
97430	2643	435.0
97430	3239	0.0
97430	1980	0.0
97430	2342	0.1
97430	1728	0.0
97430	3246	0.0
97430	2674	0.0
97430	2630	0.0
97430	3183	0.0
97430	2846	47.0
97430	3190	0.0
97430	2897	0.0
97430	2416	0.0
97430	3112	105.5
97430	1914	55.625
97430	1767	0.0
97430	2269	0.0
97430	2173	0.0
97430	1791	0.0
97430	1805	0.0
97430	1764	0.0
97430	1735	0.0
97430	3123	39.75
97430	1881	5.75
97430	2797	0.0
97430	2864	0.0
97430	3146	0.0
97430	2660	8.625
97430	2194	5.445714406
97430	3160	13.408572061
97430	2484	3.400000095
97430	2837	0.0
97430	2186	0.388571433
97430	2028	0.355714287
97430	3238	0.0
97430	2033	43.0
97430	3100	0.0
97430	2719	0.0
97430	2339	0.0
97430	2404	0.0
97430	1757	0.400000006
97430	3212	0.6
97430	3275	4.0
97430	2328	2.0
97430	1850	0.55
97430	2957	5.5
97430	2215	650.0
97430	1884	0.3
97430	1774	200.0
97430	3256	6.5
97430	2088	0.1
97430	2052	0.6
97430	2975	0.1
97430	2703	0.2
97430	3041	0.95
97430	2244	16.0
97430	2332	12.0
97430	2254	610.0
97430	2765	6.0
97430	2531	25.0
97430	2107	34.5
97430	2540	31.0
97430	2932	16.6
97430	2415	7.0
97430	2595	14.0
97430	2316	0.2
97430	3165	0.1
97430	2032	9.0
97430	1856	18.0
97430	3162	1.45
97430	2799	15.55
97430	2524	9.0
97430	3095	64.0
97430	2735	15.0
97430	2563	14.0
97430	2933	9.0
97430	3101	111.5
97430	2806	7.0
97430	2773	1.6
97430	2907	2.0
97430	3191	60.5
97430	2240	55.0
97430	2824	3.0
97430	2184	1.0
97430	1913	2.0
98203	3209	2700.0
98203	2643	0.0
98203	2082	35.0
98203	2006	3.2
98203	2877	124.0
98203	2554	169.0
98203	1855	416.0
98203	3166	0.8
98203	2017	0.0
98203	2458	0.1
98203	2156	0.2
98203	1903	4.7
98203	2055	0.2
98203	2532	0.0035
98203	1805	1.0
97809	3209	7533.333333333333
97809	2082	15.666666666666666
97809	2006	2.23
97809	2554	342.6666666666667
97809	1855	1384.6666666666667
97809	2458	0.31
97809	2156	0.2766666666666666
97809	1903	4.41
97809	1805	62.333333333333336
97291	3209	2550.0
97291	2438	0.0
97291	1837	0.0
97291	1813	566.6666666666666
97291	3163	0.0
97291	2113	0.0
97291	1729	0.0
97291	1762	0.0
97291	2781	0.0
97291	1780	0.0
97291	1999	0.2133333333333333
97291	2748	0.0035
97291	2730	0.35
97291	2156	0.15
97291	1903	3.673333333333333
97291	2055	0.431
97291	1968	0.22
97291	3257	0.0
97291	2863	0.0324
97291	2532	0.0
97291	2017	0.0
97291	1855	5.5
97291	2554	388.5
97291	2082	24.5
97291	2877	263.5
97291	2006	3.08
97291	2843	0.2575
97291	3166	2.56
97291	3030	0.0
97291	3126	1.015
97291	2396	0.0
97291	1759	0.00285
97291	2755	0.0
97291	2310	0.0
97291	2620	0.0
97291	2658	0.0
97291	2024	0.0
97291	2643	1300.0
97291	3239	0.0
97291	1980	0.0
97291	2342	16.0
97291	1728	8.0
97291	3246	4.5
97291	2674	0.0
97291	2630	0.0
97291	3183	0.0
97291	2846	0.0
97291	3190	0.0
97291	2897	0.0
97291	2416	0.0
97291	3112	1020.0
97291	1914	70.0
97291	1767	0.0
97291	2269	0.0
97291	2173	0.0
97291	1791	0.0
97291	1805	0.0
97291	1764	372.0
97291	1735	641.0
97291	3123	535.0
97291	1881	147.0
97291	2797	143.5
97291	2864	195.0
97291	3146	371.0
97291	2660	156.5
97291	3182	747.5
97291	2500	232.0
97291	1874	526.0
97291	3017	1339.0
97291	1887	1474.0
97291	2927	710.5
97291	1792	371.0
97291	2666	496.0
97291	1911	0.0
97291	2747	0.0
97291	2480	0.0
97291	3072	0.0
97291	2729	0.0
97291	2059	7.14
97291	2388	0.45
97291	2458	0.417
97291	2335	54.2
97277	3209	80800.0
97277	1837	0.0
97277	1813	0.0
97277	3163	0.0
97277	2113	0.558
97277	1729	0.267
97277	1762	0.000532
97277	2781	0.0
97277	1780	0.0
97277	1999	5.08
97277	2748	0.0
97277	2730	0.005
97277	2156	0.026
97277	1903	0.0785
97277	2055	0.0
97277	1968	0.081
97277	3257	0.0
97277	2863	0.00207
97277	2532	9.2e-05
97277	2017	0.0
97277	1855	356.0
97277	2554	38.0
97277	2082	12.0
97277	2877	17.8
97277	2006	0.032
97277	2843	0.019
97277	3166	0.112
97277	3030	0.00123
97277	3126	0.009
97277	2396	0.00449
97277	1759	0.000376
97277	2755	0.00744
97277	2310	0.0
97277	2620	0.0
97277	2658	421.0
97277	2024	0.0
97277	2643	421.0
97277	3239	0.0
97277	1980	2360.0
97277	2342	1040.0
97277	1728	1670.0
97277	3246	1960.0
97277	2674	0.0
97277	2630	0.0
97277	3183	690.0
97277	2846	26000.0
97277	3190	0.0
97277	2897	780.0
97277	2416	19.0
97277	3112	5520.0
97277	1914	2540.0
97277	1767	0.0
97277	2269	0.0
97277	2173	0.0
97277	1791	0.0
97277	1805	163.0
97277	1764	21.0
97277	1735	35.0
97277	3123	32.0
97277	1881	9.0
97277	2797	3.0
97277	2864	16.0
97277	3146	16.0
97277	2660	5.0
97277	3182	13.0
97277	2500	10.0
97277	1874	12.0
97277	3017	30.0
97277	1887	75.0
97277	2927	8.0
97277	1792	35.0
97277	2666	21.0
98347	3209	1573.3333333333333
98347	2438	0.0
98347	1911	0.0
98347	2747	0.0
98347	2082	82.66666666666667
98347	2006	0.0666666666666666
98347	2877	57.0
98347	2554	158.66666666666666
98347	1855	219.0
98347	3166	0.25
98347	2843	0.012
98347	3126	0.005
98347	1759	0.0105999999999999
98347	2113	0.0263333333333333
98347	2017	0.4666666666666666
98347	2458	0.021
98347	2156	0.0976666666666666
98347	1903	0.0506666666666666
98347	1968	0.1896666666666666
98347	2055	0.023
98347	2863	0.002
98347	2532	0.00013
98347	1805	6.333333333333333
98347	3163	0.0
98347	1729	0.0135
98347	1762	0.0009
98347	2660	41.5
98347	3146	134.5
98347	1764	179.0
98347	1735	291.0
98347	3123	235.5
98347	1881	74.5
98347	2797	27.5
98347	2864	144.0
98347	3182	108.0
98347	2500	80.5
98347	1874	102.0
98347	3017	225.5
98347	1887	622.0
98347	2927	63.0
98347	1792	288.0
98347	2666	161.5
98347	1980	45.0
98347	2342	26.0
98347	1728	59.0
98347	3246	66.0
98347	1791	0.0
98347	2173	0.0
98088	3209	23.33333333333333
98088	2438	0.0
98088	3163	0.0
98088	1911	0.0
98088	2747	0.0
98088	2643	20043.33333333333
98088	2082	174.0
98088	2006	0.1266666666666666
98088	2877	49.66666666666666
98088	2554	216.66666666666663
98088	1855	13.0
98088	3166	0.06
98088	2843	0.14
98088	3126	0.0243333333333333
98088	1759	0.0
98088	2113	0.0
98088	1729	0.005
98088	2480	0.0
98088	1999	0.0216666666666666
98088	1762	0.0
98088	3072	0.0023333333333333
98088	2729	0.0
98088	2017	100.7
98088	2458	0.156
98088	2156	1.5439999999999998
98088	1903	0.3779999999999999
98088	1968	0.2856666666666667
98088	2055	0.105
98088	2863	0.0005
98088	2532	0.0
98088	2335	1.1
98088	2748	3.3333333333333335e-05
98088	1805	0.0
98088	1980	0.0
98088	2342	0.0
98088	1728	0.0
98088	3246	0.0
98088	1791	0.0
98088	2173	0.0
98088	2660	1.0
98088	3146	4.0
98088	1764	4.0
98088	1735	7.0
98088	3123	5.0
98088	1881	2.0
98088	2797	3.0
98088	2864	2.0
98088	3182	25.0
98088	2500	2.0
98088	1874	8.0
98088	3017	40.0
98088	1887	18.0
98088	2927	5.0
98088	1792	23.0
98088	2666	7.0
98088	2431	0.0505
98571	2303	0.0345
98571	2246	0.028000001
98571	2672	0.002733333
98571	1928	0.024700001
98571	1707	0.010566667
98571	2928	0.124333331
98571	2466	0.07
98571	2942	0.030000001
98571	3268	0.113499999
98571	3211	0.174499996
98571	1830	0.030000001
98571	2372	0.056313335
98571	2094	0.095240001
98571	2360	0.027116666
98571	2720	0.0
98571	2997	0.031350001
98571	1770	0.0029
98571	2647	0.001
98571	2468	0.0
98571	3152	0.0022
98571	1847	0.03087
98571	1931	0.014
98571	3167	0.031399999
97899	3209	152.72727272727272
97899	2438	0.0
97899	2638	0.0
97899	1837	1.0
97899	3239	2555.0
97899	1813	596.6666666666666
97899	2620	11866.666666666666
97899	2310	6996.666666666667
97899	2658	0.0
97899	2024	46.66666666666666
97899	3163	0.0
97899	1911	0.0
97899	2747	0.0
97899	2643	18577.777777777777
97899	2670	46.66666666666666
97899	2082	14.0
97899	2006	0.5981818181818181
97899	2877	23.545454545454547
97899	2554	230.1818181818182
97899	1855	8.0
97899	3166	0.1381818181818181
97899	2843	0.0841818181818181
97899	2431	0.003
97899	3126	0.0809999999999999
97899	1759	0.0001555555555555
97899	2113	0.0
97899	1729	0.4701111111111111
97899	2480	0.0246666666666666
97899	1999	0.1405882352941176
97899	1762	0.0
97899	3072	0.0677777777777777
97899	2729	0.0
97899	2059	0.17
97899	2388	0.0166666666666666
97899	2017	3.0090909090909084
97899	2458	0.0217272727272727
97899	2156	0.0638181818181818
97899	1903	0.5519090909090909
97899	1968	0.1425
97899	2055	0.0828181818181818
97899	2863	0.0019761904761904
97899	2532	0.0
97899	2335	3.066666666666667
97899	3016	0.0
97899	2748	0.0140888888888888
97899	2660	17.0
97899	3146	14.428571428571429
97899	1764	13.428571428571429
97899	1735	19.285714285714285
97899	3123	15.571428571428571
97899	1881	5.714285714285714
97899	2797	3.4285714285714284
97899	2864	6.428571428571429
97899	3182	11.285714285714286
97899	2500	9.714285714285714
97899	1874	23.857142857142858
97899	3017	254.28571428571428
97899	1887	34.57142857142857
97899	2927	12.428571428571429
97899	1792	34.857142857142854
97899	2666	18.857142857142858
97899	1805	0.0
97899	1980	0.0
97899	2342	0.7777777777777778
97899	1728	0.5555555555555556
97899	3246	0.1111111111111111
97899	1791	0.0
97899	2173	0.0
97899	2363	0.3
97899	2674	0.0
97899	2630	0.0
97899	3259	0.0
97899	3023	0.0
98469	3209	8090.0
98469	2438	11.0
98469	3163	0.0
98469	1911	0.0
98469	2747	0.0
98469	2643	2280.0
98469	2082	118.0
98469	2006	0.18
98469	2877	80.0
98469	2554	93.0
98469	1855	824.0
98469	3166	0.46
98469	2843	0.022
98469	3126	0.02
98469	1759	0.0025
98469	2113	0.019
98469	1729	0.063
98469	2480	0.004
98469	1999	0.35
98469	1762	0.0001
98469	3072	0.007
98469	2729	0.141
98469	2017	10.0
98469	2458	0.022
98469	2156	0.108
98469	1903	0.184
98469	1968	0.166
98469	2055	0.055
98469	2863	0.0045
98469	2532	0.000125
98469	2335	7.9
98469	2748	0.0112
98469	1805	9.0
98469	1980	26.0
98469	2342	33.0
98469	1728	61.0
98469	3246	43.0
98469	1791	0.0
98469	2173	0.0
97588	3209	0.0
97588	1837	0.0
97588	1813	0.0
97588	3163	0.0
97588	2113	0.0
97588	1729	0.0
97588	1762	0.0
97588	2781	0.0
97588	1780	0.0
97588	1999	0.0
97588	2748	0.0
97588	2730	0.0
97588	2156	0.0
97588	1903	0.0
97588	2055	0.0
97588	1968	0.0
97588	3257	0.0
97588	2863	0.0
97588	2532	0.0
97588	2017	0.0
97588	1855	0.0
97588	2554	0.0
97588	2082	0.0
97588	2877	0.0
97588	2006	0.0
97588	2843	0.0
97588	3166	0.0
97588	3030	0.0
97588	3126	0.0
97588	2396	0.0
97588	1759	0.0
