id	name	node_type
2561	O[C@@H]1CC2=C(O[C@@H]1C1=CC(=O)C3(O)OC4=C(C13)C(=CC(O)=C4O)[C@H]1OC3=C(C[C@H]1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=CC(O)=C3)C=C(O)C=C2O	molecule
2562	O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O	molecule
2563	C\C1=C\CCC(=C)C2CC(C)(C)C2CC1	molecule
2564	CC(C)(O)C1CCC(=C)CC1	molecule
2565	CC(C)C(C)\C=C\C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC12C	molecule
2566	CC\C=C/CCO	molecule
2567	OC(=O)CCC(O)=O	molecule
2568	CCCCC(C)O	molecule
2569	CC1CCC2C1C1C(CCC2(C)O)C1(C)C	molecule
2570	CC#CC1=CC=C(S1)C1=CC=C(S1)C(=O)CO	molecule
2571	CCC\C=C1\OC(=O)C2=CC=CC=C12	molecule
2572	OC(=O)C1=C(OC2=CC3=C(C(O)=C2O)C2=C(C=C(O)C(O)=C2O)C(=O)OC2C(COC3=O)OC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C2OC(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=C(O)C(O)=C1	molecule
2573	CCCCCCC=O	molecule
2574	CC(C)=C1CCC2(C)OC2C1=O	molecule
2575	COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C=C2O1	molecule
2576	CC1(C)[C@@H]2CC[C@@H](C2)C1=C	molecule
2577	COC1=CC(=CC(OC)=C1O)C1=C(OC2OC(CO)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1	molecule
2578	O=CC1=CC=CC=C1	molecule
2579	[AlH3]	molecule
2580	CCCCCCCCCCC(O)=O	molecule
2581	COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@@]3(C)C(=CCC4C5CC[C@H]([C@H](C)CCC(C)C(C)C)[C@@]5(C)CCC34)C2)=C1	molecule
2582	O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O	molecule
2583	COC1=CC(\C=C/C(O)=O)=CC(\C(=C/C2=CC(OC)=C(O)C=C2)C(O)=O)=C1O	molecule
2584	CCC(C)CC(=O)CC	molecule
2585	COC1=CC=C(\C=C/CC(\C=C(\C)C=C)C2OC2(C)C)C=C1	molecule
2586	CCCCCSS	molecule
2587	COC1=CC(CCC(=O)\C=C\CCC2=CC(OC)=C(O)C=C2)=CC(OC)=C1O	molecule
2588	OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2589	[Th]	molecule
2590	CC(C)C1=C2C=C(C)CCC2[C@@H](C)CC1	molecule
2591	OB(O)O	molecule
2592	CC(C)=C1CC[C@@](C)(C=C)[C@@H](C1)C(C)=C	molecule
2593	CC(=C)[C@@H]1CCC(C)=CC1	molecule
2594	CC\C=C/CC1=C(C)CCC1=O	molecule
2595	CC(CCC=C(C)C)CC=O	molecule
2596	COC1=CC(=CC(O)=C1O)C1=C(OC2OCC(O)C(O)C2O)C=C2C=CC(O)=CC2=[O+]1	molecule
2597	[H]\C(C)=C(\C=O)C(CC=O)CC(=O)OCCC1=CC(O)=C(O)C=C1	molecule
2598	[H]\C(CC[C@@]1(C)C(=C)[C@]2([H])CC[C@@]1([H])C2)=C(/C)CO.[H]\C(CC[C@]1(C)C2([H])CC3([H])[C@]([H])(C2)C13C)=C(/C)CO	molecule
2599	OC1C2OC(=O)C3=C1C(O)=C(O)C(O)=C3C1=C(O)C(O)=C(O)C=C1C(=O)OC2C1OC(=O)C2=CC(O)=C(O)C(O)=C2C2=C(O)C(O)=C(O)C(=C2)C(=O)OCC1OC(=O)C1=CC(O)=C(O)C(O)=C1	molecule
2600	COC1=C2O[C@@H]([C@@H](CO)C2=CC(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C3O[C@@H]([C@@H](CO)C3=C2)C2=CC=C(O)C(OC)=C2)=C1)C1=CC(OC)=C(O)C=C1	molecule
2601	COC1=CC(=CC=C1C)C(C)C	molecule
2602	COC1=CC=C(C[C@H]2COC(=O)[C@@H]2CC2=CC=C(O)C(OC)=C2)C=C1OC	molecule
2603	CC(C)=CC\C=C(/C)CC=O	molecule
2604	S=C=S	molecule
2605	OC1=CC(=CC(O)=C1O)C1OC2=C(CC1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=C(CC1=C3OC(C(CC3=C(O)C=C1O)OC(=O)C1=CC(O)=C(O)C(O)=C1)C1=CC(O)=C(O)C(O)=C1)C(O)=C2	molecule
2606	N[C@@H](CC(N)=O)C(O)=O	molecule
2607	CC1(C)C2CC1C(C=O)=CC2	molecule
2608	CCCCCC(O)\C=C/C1C=CC(=O)C1CCCCCCC(O)=O	molecule
2609	C\C=C(\C)C=O	molecule
2610	[H][C@]12C3C(C)=CC[C@@]1([H])[C@]3(C)CC[C@H]2C(C)C	molecule
2611	CC1=CC=C(C=C1)[C@]1(C)CCCC1(C)C	molecule
2612	CC(C)[C@@]12C[C@@H]1[C@@](C)(O)CC2	molecule
2613	CCC(C)C=O	molecule
2614	[Sc]	molecule
2615	OC[C@H]1O[C@@H](OC(=O)[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O	molecule
2616	OC(=O)C1CCCCN1	molecule
2617	COC1=CC(O)=C(C=O)C=C1	molecule
2618	COC1=CC2=C(OC=C(C2=O)C2=CC=C(O)C=C2)C=C1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]1O	molecule
2619	CC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(O)C(OC2OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CC(O)C5(C)CCC43C)C2(C)CO)C(O)=O)C(O)C(O)C1O	molecule
2620	OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O	molecule
2621	CC1=CCC[C@]2(C)CC[C@H](CC12)C(C)(C)O	molecule
2622	CC(C)C(NC(N)=O)NC(N)=O	molecule
2623	OC[C@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@H]1O	molecule
2624	COC1=C(O)C=CC(=C1)C1=CC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C=C2O1	molecule
2625	COC1=CC(=CC=C1O)C1=C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(=O)C2=C(O1)C=C(O)C(OC)=C2O	molecule
2626	[H][C@]1(COC(C)=O)OC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(OC)=C(O)C(OC)=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O	molecule
2627	COC1=CC(=CC=C1O)C1=CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](COC(=O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@](O)(CO)[C@H]1O)C=C2O	molecule
2628	OC1CC2=C(O)C=C(O)C(C3C(O)C(OC4=C(C5C(O)C(OC6=CC(O)=CC(O)=C56)C5=CC(O)=C(O)C=C5)C(O)=CC(O)=C34)C3=CC(O)=C(O)C=C3)=C2OC1C1=CC(O)=C(O)C=C1	molecule
2629	CC(C)CC=O	molecule
2630	CCCCCCC(O)=O	molecule
2631	CC(=C)C1CC(CCC1(C)C=C)C(=C)C=O	molecule
2632	CC(=O)C1=CC2=C(OC(C)(C)C=C2)C=C1	molecule
2633	CCC1=C(C=O)C2=[N]3C1=CC1=C(C)C4=C5N1[Mg]31N3C(=CC6=[N]1C(C(CCC(=O)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C)C6C)=C5C(C(=O)OC)C4=O)C(C)=C(C=C)C3=C2	molecule
2634	COC1=CC2=C(C(O)=C1)C(=O)C(OC)=C(O2)C1=CC(O)=C(O)C=C1	molecule
2635	COC1=C(O)C(=CC(\C=C\C(O)=O)=C1)C1=CC(\C=C\C(O)=O)=CC(OC)=C1O	molecule
2636	CC\C=C/C=C/C=O	molecule
2637	OC1CCC2C(CCC3C4CCCC4CCC23)C1	molecule
2638	[H][C@]1(COC(C)=O)OC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(OC)=C(O)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O	molecule
2639	CC(C)CCCC(C)CCCC(C)CCCC(C)=O	molecule
2640	CCCCCCCCCCCCCCCCCCCC	molecule
2641	C[C@@H](CCC=C(C)C)[C@]1(O)CCC(C)=CC1	molecule
2642	CC(C)C1=CC=C(C)C=C1OC(C)=O	molecule
2643	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	molecule
2644	COC(=O)CC1=CC=CC=C1	molecule
2645	O[C@@H]1CC2=C(O[C@@H]1C1=CC=C(O)C=C1)C=C(O)C=C2O	molecule
2646	COC1=CC(=CC=C1O)C1=C(O[C@@H]2OC(CO[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3OC(=O)\C=C\C3=CC=C(O)C=C3)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@](O)(CO)[C@H]2O)C(=O)C2=C(O)C(OC)=C(O)C=C2O1	molecule
2647	CCC1=CC(O)=C(O)C=C1	molecule
2648	O[C@@H]1CC2=C(O[C@@H]1C1=C(C(O)=C(O)C(O)=C1)C1=C(O)C(O)=C(O)C=C1[C@H]1OC3=C(C[C@H]1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=CC(O)=C3)C=C(O)C=C2O	molecule
2649	CC(CCCC(C)=C)C1=CCC(C)=CC1	molecule
2650	OC1=CC=CC2=C1C(=O)C=CC2=O	molecule
2651	CC1OC(OC2=CC3=C(C(=O)C=C(O3)C3=CC(O)=C(O)C=C3)C(O)=C2O)C(O)C(O)C1O	molecule
2652	[SiH4]	molecule
2653	O[C@H]1[C@H](OC(=O)\C=C\C2=CC=C(O)C(O)=C2)C[C@@](O)(C[C@H]1OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(=O)O	molecule
2654	N1C=NC2=C1C=NC=N2	molecule
2655	CC#CC1=CC=C(S1)C1=CC=C(CO)S1	molecule
2656	COC1=CC(CC2COC(=O)C2CC2=CC=C(O)C(OC)=C2)=CC2=C1OC(C2CO)C1=CC=C(O)C(OC)=C1	molecule
2657	CCC(C)O	molecule
2658	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O	molecule
2659	O=CC1=CC=CS1	molecule
2660	N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O	molecule
2661	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O	molecule
2662	COC1=CC(\C=C/C2=CC=C(O)C=C2)=CC(OC)=C1	molecule
2663	OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2664	OCC(O)C(O)C(O)C(O)CO	molecule
2665	CC(=O)OCCC(N)C(O)=O	molecule
2666	NC(CO)C(O)=O	molecule
2667	OC1=C2C=CC=CC2=CC=C1	molecule
2668	COC1=CC(CC=C)=CC2=C1OCO2	molecule
2669	NC(CCC(=O)NC(CSC1=CC(\C=C\C(=O)OC(C(O)C(O)=O)C(O)=O)=C(SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)=C1O)C(=O)NCC(O)=O)C(O)=O	molecule
2670	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O	molecule
2671	CC=C	molecule
2672	CC(C)=CCC\C(C)=C\CC1=C(O)C=C2O[C@@H](CC(=O)C2=C1O)C1=CC=C(O)C=C1	molecule
2673	OC[C@@H]1O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)[C@@H](O)[C@@H]1O	molecule
2674	CCCCCCCCCCCCCCC(O)=O	molecule
2675	[H][C@@]1(CC=C(C)C2([H])CCC(C)(O)CC12[H])C(C)C	molecule
2676	CCCCCCCCCCCCCC=C	molecule
2677	NC1=C2N=CN=C2N=CN1.NC1=NC=NC2=C1NC=N2.NC1=NC=NC2=C1N=CN2.NC1=C2N=CN=C2NC=N1	molecule
2678	OC(=O)C1=CC=CC=C1[O-]	molecule
2679	CCCCCCCCCCCCCCCCCCCCC\C=C\C1=CC(O)=CC(O)=C1	molecule
2680	OC1=C(C=O)C=C(C=C1)S(=O)(=O)C1=CC(C=O)=C(O)C=C1	molecule
2681	OCC1OC(OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC(O)=C(O)C(O)=C2)C(O)C1O	molecule
2682	CSCCCCC#N	molecule
2683	NC1=NC2=NC=CN=C2C(=O)N1	molecule
2684	CC(C)(O)C1=CC=CC=C1	molecule
2685	[H][C@@]1(CO)[C@H](OC(=O)[C@]1([H])CC1=CC(OC)=C(O)C=C1)C1=CC=C(O)C(OC)=C1	molecule
2686	OC1CC(O)(CC(OC(=O)\C=C\C2=CC=C(O)C(O)=C2)C1O)C(O)=O	molecule
2687	[H][C@]1(O)CC2=C(O[C@]1([H])C1=CC(O)=C(O)C=C1)C(=C(O)C=C2O)[C@]1([H])C2=C(O)C=C(O)C(=C2O[C@]([H])(C2=CC(O)=C(O)C(O)=C2)[C@@]1([H])O)[C@]1([H])C2=C(O)C=C(O)C=C2O[C@]([H])(C2=CC(O)=C(O)C(O)=C2)[C@@]1([H])O	molecule
2688	C\C=C(/C)C(=O)OC1CC2(C)OC(O)(C=C2)\C(CO)=C\C2OC(=O)C(=C)C12	molecule
2689	CC1OC(OCC2OC(OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C(O)=C3)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	molecule
2690	COC(=O)C1=CO[C@@H](O)\C(=C\C)[C@@H]1CC(=O)OCCC1=CC(O)=C(O)C=C1	molecule
2691	CC(C)[C@]12C[C@H]1C(=C)CC2	molecule
2692	C\C=C/C#CC#CC#C\C=C/C=C	molecule
2693	C[C@H]1O[C@H](OC[C@@H]2O[C@H](OC3=C(OC4=C(C(O)=CC(O)=C4)C3=O)C3=CC(O)=C(O)C=C3)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	molecule
2694	SC1CCCC1S	molecule
2695	[H][C@]1(CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O)OC(C)=O	molecule
2696	CC(C)C1CCC(C)C2CCC(C)CC12	molecule
2697	COC1=CC(\C=C\C(=O)OC2OC(COC3OC(CO)C(O)C(O)C3OC(=O)\C=C\C3=CC(OC)=C(O)C(OC)=C3)C(O)C(O)C2OC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC(OC)=C1O	molecule
2698	CC1CCC2=C(C)CCC(CC12)C(C)=C	molecule
2699	OC1=CC(=CC(O)=C1O)C(=O)OC1OC2COC(=O)C3=C(C(O)=C(O)C(O)=C3)C3=C(C(OC4=CC(=CC(O)=C4O)C(=O)OC4OC5COC(=O)C6=C(C(O)=C(O)C(O)=C6)C6=C(C=C(O)C(O)=C6O)C(=O)OC5C5OC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C=C6C(=O)OC45)=C(O)C(O)=C3O)C(=O)OC2C2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)OC12	molecule
2700	COC1=C(O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1	molecule
2701	CCCC\C=C\CC=O	molecule
2702	CC(CCO)CC(C)(C)C	molecule
2703	CCCCCCCCCCCCC	molecule
2704	CC(=O)C1=CC=CS1	molecule
2705	C=CCC1=CC2=C(OCO2)C=C1	molecule
2706	[Hf]	molecule
2707	OC1=CC(=CC(O)=C1O)C(=O)O[C@@H]1O[C@@H]2COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C(OC4=CC(=CC(O)=C4O)C(=O)O[C@@H]4O[C@@H]5COC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C(OC7=CC(=CC(O)=C7O)C(=O)O[C@@H]7O[C@@H]8COC(=O)C9=CC(O)=C(O)C(O)=C9C9=C(O)C(O)=C(O)C=C9C(=O)O[C@H]8[C@@H]8OC(=O)C9=CC(O)=C(O)C(O)=C9C9=C(O)C(O)=C(O)C=C9C(=O)O[C@@H]78)=C6C(=O)O[C@H]5[C@@H]5OC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C=C6C(=O)O[C@@H]45)=C3C(=O)O[C@H]2[C@@H]2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)O[C@@H]12	molecule
2708	OC1=CC(=CC(O)=C1O)C(=O)OC1OC2COC(=O)C3=C(C(O)=C(O)C(O)=C3)C3=C(O)C(O)=C(O)C=C3C(=O)OC2C2OC(=O)C3=C(C(O)=C(O)C(O)=C3)C3=C(O)C(O)=C(O)C=C3C(=O)OC12	molecule
2709	OC1=CC2=C(OCO2)C=C1C1OCC2C1COC2C1=CC2=C(OCO2)C=C1	molecule
2710	CC(OC(C)=O)C1=CC=CC=C1	molecule
2711	CC=O	molecule
2712	[H]\C(=C(\[H])[C@@]1(O)C(C)=CC(=O)CC1(C)C)C(C)=O	molecule
2713	O=C1CC(OC2=CC=CC=C12)C1=CC=CC=C1	molecule
2714	COC(=O)CC(C)C	molecule
2715	COC1=CC=C(CC(O)=O)C=C1OC	molecule
2716	CC(C)(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C#N	molecule
2717	CN1C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1	molecule
2718	CC1OC(OCC2OC(OC3C(O)C(O)C(CO)OC3OC\C(C)=C\CC\C(C)=C/CC\C(C)=C\CCC(C)(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C=C)C(O)C(O)C2O)C(O)C(O)C1O	molecule
2719	OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1	molecule
2720	CCC1=CC(OC)=C(O)C=C1	molecule
2721	COC1=C(OC2OC(CO)C(O)C(O)C2O)C=CC(=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1	molecule
2722	C[C@H](CCC=C(C)C)CC=O	molecule
2723	C1=CC=NC=C1	molecule
2724	CCC(C)COC(=O)C(C)CC	molecule
2725	OCC1OC(OC2=CC3=C(C(=O)CC(O3)C3=CC=C(O)C(O)=C3)C(O)=C2)C(O)C(O)C1O	molecule
2726	COC1=C(O)C=CC(=C1)C1=CC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)C=C2O1	molecule
2727	C\C=C(\C)C(=O)O[C@@H]1C[C@@]2(C)O[C@](O)(C[C@@H]2O)\C(C)=C/[C@@H]2OC(=O)C(=C)[C@H]12	molecule
2728	CCOC(=O)CC1=CC=CC=C1	molecule
2729	CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)CCC=C(C)C	molecule
2730	Cl.[Cl-].CC1=C(CCO)SC=[N+]1CC1=C(N)N=C(C)N=C1	molecule
2731	CN(C)CCC1=CC=C(O)C=C1	molecule
2732	CCCCCCOC(=O)CC(C)C	molecule
2733	CCCCC1OC(=O)C2=C1CCC=C2	molecule
2734	CC(C)CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C	molecule
2735	CC(C)=CCCC1(C)[C@H]2C[C@@H]1C(C)=CC2	molecule
2736	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC(O)=C(O)C(O)=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	molecule
2737	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3	molecule
2738	COC1=CC=C(C[C@H]2COC(=O)[C@@H]2CC2=CC=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(OC)=C2)C=C1OC	molecule
2739	CC1=CN=C(C)C(C=C)=N1	molecule
2740	CC(C)C1=C(O)C2=C(C(C=O)=C1)C1(CCCC(C)(C)C1C=O)C(=O)O2	molecule
2741	CC(C)=CCC[C@](C)(O)C=C	molecule
2742	CC1(C)OC2=C(C=C1)C=C1C=CC(=O)OC1=C2	molecule
2743	OCC1OC(OC(=O)\C=C\C2=CC=CC=C2)C(O)C(O)C1O	molecule
2744	CCCCCC1=CC=CC=C1	molecule
2745	CC(C)C1=C2C=C(C)C(=C(O)C2=C(C=O)C(O)=C1O)C1=C(O)C2=C(C=O)C(O)=C(O)C(C(C)C)=C2C=C1C	molecule
2746	OC1=CC=C(O)C=C1	molecule
2747	CN1C=NC2=C1C(=O)NC(=O)N2C	molecule
2748	CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CC1=C(C)C(=O)C2=CC=CC=C2C1=O	molecule
2749	[O-]C([O-])=O	molecule
2750	OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@H]1O	molecule
2751	O[C@@H]1[C@@H](O)[C@H](OC(=O)[C@H]2O[C@@H](OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C(O)=C3)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]([C@H]1O)C(O)=O	molecule
2752	[Yb]	molecule
2753	[H][C@@]1(CC[C@@]2(C)[C@@]([H])(CC[C@]3(C)[C@]2([H])CC=C2[C@]4([H])CC(C)(C)CC[C@@]4(CC[C@@]32C)C(O)=O)C1(C)C)OC(C)=O	molecule
2754	CC(C)C1=CC=C(CC1)C=O	molecule
2755	[Ni]	molecule
2756	CC(C)=CCC[C@@]1(C)[C@H]2C[C@@H]1C(C)=CC2	molecule
2757	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O	molecule
2758	[Na+].[Na+].CC(=O)NC1=C2C(=O)C(=NNC3=CC=CC=C3)C(=CC2=C(C=C1)S([O-])(=O)=O)S([O-])(=O)=O	molecule
2759	CC(C)CCOC(=O)CC1=CC=CC=C1	molecule
2760	CC(C)=CCCC1(C)[C@H]2C[C@@H]1C(=C)CC2	molecule
2761	CC1CS1	molecule
2762	OC[C@@H](O)[C@H](O)[C@@H](O)C=O	molecule
2763	CCCCCCCC(C)=O	molecule
2764	OC1=CC=C(CCC(=O)C2=C(O)C=C(O)C=C2O)C=C1	molecule
2765	CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2	molecule
2766	CCCC(O)CC(=O)OC	molecule
2767	OCC1OC(OC2=C3C=C(OC4OC(CO)C(O)C(O)C4OC4OCC(O)C(O)C4O)C(=[O+]C3=CC(O)=C2)C2=CC=C(O)C(O)=C2)C(O)C(O)C1O	molecule
2768	CC12CCC3C(OC(=O)C3=C)C1C(=C)CCC2O	molecule
2769	CCCN	molecule
2770	C\C(\C=C\C1(O)C(C)=CC(=O)CC1(C)C)=C/C(O)=O	molecule
2771	COC1=C(O)C=CC(=C1)C1OCC2(OC(C)=O)C1COC2C1=CC(OC)=C(O)C=C1	molecule
2772	COC1=C2C=CC(=O)OC2=CC2=C1C=CO2	molecule
2773	CC1(C)CCCC(C)(O1)C=C	molecule
2774	CC(CCC=C(C)C)C1CCC(=C)C=C1	molecule
2775	COC1=C(O)C=C(\C=C\C(O)=O)C=C1	molecule
2776	CCC1=CC(C)=C(C)C=C1O	molecule
2777	O[C@@H]([C@H](O)C(O)=O)C(O)=O	molecule
2778	CC1(C)CCC[C@H]2[C@]3(C)[C@@H](O)C[C@@](C)(C=C)C=C3C(=O)C[C@]12O	molecule
2779	COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O	molecule
2780	[H][C@]1(COC(C)=O)O[C@@]([H])(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	molecule
2781	CC(C)CCCC(C)C1CCC2\C(CCCC12C)=C\C=C1/CC(O)CCC1=C	molecule
2782	CCOC(C)(C)\C=C\C1=CC2=C(OC(=O)C=C2)C=C1OC	molecule
2783	CC(C)[C@@H]1CC[C@@H](C)CC1=O	molecule
2784	COC1=CC(C)=CC(OC)=C1OC	molecule
2785	CC1OC(OC2C(O)C(O)C(CO)OC2OC2=CC3=C(C(O)=C2)C(=O)C=C(O3)C2=CC=C(OC3OC(CO)C(O)C(O)C3O)C=C2)C(O)C(O)C1O	molecule
2786	CC(C)C1=CC2=C(C(O)=C1O)C13CCCC(C)(C)C1CC2OC3=O	molecule
2787	CCCSC	molecule
2788	C1CCNC1	molecule
2789	CC1CCCC2(C)CCCCC12O	molecule
2790	CC(=O)OCC1=CC=CC=C1	molecule
2791	CC1=CC(=O)C2CC1C2(C)C	molecule
2792	CC1=CC=CC(C)=C1C	molecule
2793	NC(CSCC=C)C(O)=O	molecule
2794	CC1C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)CC=C1C	molecule
2795	OC1C(COC(=O)C(=O)OC(=O)C(O)=O)OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)C(O)C1O	molecule
2796	COC1=CC=C(C=C1)C1=CC(=O)C2=C(OC)C(OC)=C(OC)C(OC)=C2O1	molecule
2797	NC(CSSCC(N)C(O)=O)C(O)=O	molecule
2798	CC(=O)\C=C\C1C(C)=CCCC1(C)C	molecule
2799	CC(C)=CCC\C(C)=C/COC(C)=O	molecule
2800	CC1CCC2C(C)CCC(C=C12)C(C)=C	molecule
2801	COC1=CC(=CC=C1)C(C)=O	molecule
2802	C[Si](C)(C)O[Si](C)(C)C	molecule
2803	COC1=CC=C(C=C1)C1=CC(=O)C2=C(OC)C(OC)=C(OC)C=C2O1	molecule
2804	COC1=CC(CC2C(CC3=CC(C(CO)C(=O)C4=CC(OC)=C(O)C=C4)=C(O)C(OC)=C3)COC2=O)=CC=C1O	molecule
